headline,label
금호석유 목표주가 50% 올렸다,0
長男 뛰어넘은 한진·금호家 4男 오너들,0
한전 2분기 영업이익 3898억원…1분기 이어 연속 흑자,1
"급락했던 진단키트株 또 상승가도?…""제약바이오 옥석가리기""",-1
바이오니아 사우디에 67억 규모 코로나19 진단장비 공급계약 체결,1
SK바이오팜 상한가 찍고 소폭 하락…시총 21→16위,-1
'차이나 쇼크' 애플 1분기 실적전망 대폭 하향조정(종합2보),-1
삼성바이오로직스 유럽 제약사와 3810억원 규모 바이오의약품 위탁생산계약 ...,0
[기업분석] LG디스플레이 아이폰X OLED 패널 공급은 호재일까,0
[코로나 시대의 공항] 막힌 하늘길 사라지는 일자리,-1
쌍용차 해고 노동자 46명 노동위에 부당휴직 구제 신청,-1
임직원 주식거래엔 솜방망이 감독 대상엔 과태료 폭탄,0
현대엔지니어링 넥상스코리아와 폴란드 석화플랜트 전선 공급 계약,1
[특징주]푸드웰 실적개선+액면분할..`상한가`,1
"움츠렀던 통신주, 본격적 '비상' 기대",1
[Cover Story] 주가 내리면 돈 버는 공매도…폭락 부채질 우려,-1
삼성전자 IM사업부 25분기 만에 분기영업익 1조 이하로 추락,0
[채널Who] 한화시스템 지금도 앞날도 밝다 김연철 기는 주가는 야속,0
[issue!] 호텔과 테마파크 건설…'꿈'만으로 상한가?,1
"한전 '유리창에 붙이는 태양전지' 사업화 추진…""친환경 기술""",1
[WoW상한가]세화피앤씨 美 시장서 ‘훨훨’…실적 개선 기대감에 ‘上’,1
"[코스피(마감)] 36.90포인트(1.58%) 오른 2,366.73 마감",0
사모펀드에 칼 빼든 금융당국… 사모운용사 233개 전수 검사,0
"[삼성바이오로직스 논란]금감원 ""엘리엇 ISD 소송과 관련 없다""",-1
[코스피 마감]사흘째 1%대 상승…'2360선' 안착,0
1Q 4조 적자 정유업계…2Q도 탈출구가 없다,-1
[Who Is ?] 은성수 금융위원회 위원장,0
[여의도TMI]‘메디콕스’로 간판 바꾼 중앙오션…“메디톡스 짝퉁 아닙니다”,0
"LG하우시스, 단열재 공장증설에 1200억원 투입",1
[특징주]'거래량 폭발' SK바이오팜...외인 300억원 수익 실현,0
카카오 주가 상승 부담보다 고성장 기대감 더 커…목표주가 '상향'-신한,1
최흥식號 금감원 “강도높은 내부 개혁 추진”,1
나스닥 1% 급락...고유가+고금리 우려,-1
두산중공업 김포열병합발전소 신규 수주,1
'대교' 상한가↑ 도달 2020년에는 상저하고의 모습을 보일 듯 - 이베스트투자...,1
비행기 티켓값 비싸지나…인국공 코로나 적자로 공항세 인상 검토,-1
자비스 2Q 영업손실 1.6억원…적자전환,-1
[한입뉴스] 최저 1% ‘서민형 안심전환대출’ 출시 DLF 투자자 10명 중 4명은...,-1
JC페니를 재창조하고 있는 사나이,0
한국카본 1945억 규모 초저온 보냉자재 공급계약,1
[특징주] 2차전지 장비업체 에이프로 코스닥 상장 첫날 '따상',1
스타벅스 분기 매출 42억달러···38% 감소,0
새내기주 제놀루션 '따상'..이후 상승폭 둔화,1
[단독] 트럼프가 자랑한 월풀 실상은 `美근로자 대량해고·매출쇼크`,-1
제주항공 이스타항공 인수 무산…2분기 적자도 우려,-1
LGD 실리콘웍스 지분 블록딜 실패,-1
이재현 회장 계륵 'CJ헬로' 놓고 고심… 계속 키울까 vs 키워서 팔까,0
대한통운 인수 CJ가 우선 협상…기업주가 급락,-1
<생생코스닥> 엠에스오토텍 실적개선 소식에 상한가,1
SGA솔루션즈 상반기 흑자전환 성공,1
창원시 진해구 '충무지구 도시재생 뉴딜사업' 추진,1
SK바이오팜 ‘따상’ 다음 날도 상한가… 공모가 대비 236% 폭등,1
이예준 모리부스엔터테인먼트와 전속계약 체결 [공식],1
수원시 시·구청사 청사방호 '최고 수준'으로 강화,-1
롯데케미칼 영위사업 모두 후퇴…적자 전환,-1
에스트래픽 워싱턴 교통국과 역무자동화설비 구축 사업 추가 수주,1
직장인 3명 중 1명 부당해고 경험,-1
'정리해고 해결하라!',-1
대량 해고가 눈 앞에... 벼랑 끝 내몰린 대우버스 노동자,-1
진매트릭스 상반기 영업이익 39억원 기록…전년比 흑자전환,1
대림산업 인천·대전서 3840억 규모의 도시정비사업 수주,1
애플 4대1 주식분할…매출 11% 성장에 힘입어,1
"코스피, 2,360선 상승 마감",0
대림산업 3840억 규모 인천 · 대전 도시정비사업 수주,1
나도 ‘따상’ 꿀맛 좀 보자…개미들 공모주에 취했다,1
[SR건설부동산] SK건설 우즈베키스탄 친환경 정유공장 설계 계약 체결,1
"트럼프 측근 의원 ""파우치 깎아내리기는 비생산적""",-1
[每日 파워 인터뷰] 서기수 바르미 회장,0
금감원장에 최흥식 내정…첫 민간 출신,0
SK이노베이션 영업이익 43% 하락(종합),-1
'독립영화 여신' 방은정 모리부스엔터테인먼트 전속계약 체결 [공식],1
대림산업 인천·대전서 3840억원 정비사업 연이어 수주,1
뉴욕증시 코로나 백신 희소식에 상승 출발,0
테슬라 주가 2500달러 전망까지…中의존 등 위험요소는?,-1
젠큐릭스 美에 코로나19진단 첫 공급계약 체결,1
플레이위드 2분기 영업익 43억 원 '흑자전환 성공',1
더시그니처컴퍼니 더마코스메틱 브랜드 '키톡스' 한밭대 산학협력단 공급계약...,1
바이오주 조정 속 돋보이는 의료기기주,0
버핏도 실패한다‥투자사 회계문제로 대규모 손실,-1
靑 탁현민 의혹 보도에 “대기업만 수주해야 하나”,1
'박화영' 방은정 모리부스엔터와 전속계약 체결,1
해태제과식품 사흘 연속 상한가 행진,1
코스닥 거래대금 첫 17조원 돌파..사상 최대 기록,1
"3년간 1.7兆 손실 났지만… 쿠팡 ""계획된 적자 로켓배송 투자 계속""",-1
애플 아이폰 매출 15% 감소에도 주가상승,0
[특징주]KSS해운 1분기 호실적에 상한가 직행,1
[이주의 상한가] 제약·바이오 근거있는 주가 상승,1
짙어진 아이폰 판매 둔화 신호···애플 정말 위기 빠지나,0
"공무원 늘리면 더 는다…""연금 적자 올 2조 9년뒤 5조""",-1
정유업계 최악의 실적 충격…'적자 4조원' 현실화하나,-1
최수현 금감원장 “수출 中企 금융지원 강화”,0
[승부주]플렉스컴·레드로버대기업 손잡고 매출·실적 '폭풍성장',1
주가조작등 주식 불공정거래 뿌리 뽑겠다,0
동부하이텍 재무구조+실적개선 '상한가',1
한전KPS 상장 상한가 직행,1
음주운전하고 주식거래까지… 패닉 상태 빠진 금감원,0
[흑자 전환 HMM의 비결]② 2025년까지 해운 매출 51조원 HMM 실적에 달렸다,1
'코로나 정리해고 반발' 아시아나 하청노조 농성장 강제철거…충돌도,-1
바이브컴퍼니-광양시 '스마트도시' 조성 위한 업무협약 체결,1
알앤엘바이오 올해 영업실적 개선 전망에 상한가,1
[마켓인사이트]권성훈 퀀타매트릭스 대표 “미생물 진단 분야의 패러다임 바꾸겠다”,1
[관심종목] SK바이오팜 시총 26위 등극....아모레퍼시픽 제쳐,0
투비소프트 2분기 별도 영업익 흑자…흑자기조 지속,1
승객 92% 급감했는데… 대한항공 기적같은 흑자,0
제재대상 확인 않고 물물교환 추진했던 통일부…“사업은 계속 추진”,1
"김기홍 JB금융 회장 ""수도권보다 지역 공략"" 밀어붙여 최대 실적",0
M&A에 요동치는 주가…딜 이후 주목하는 투자심리,-1
(오늘장 투자전략)국내 시장 실적 매력 부각될 전망,0
"국민석유 ""투자자 보호 미흡"" 금감원 제동..유증 연기",0
LH 충남 아산 357만㎡ 규모 도시개발 사업추진,1
中수입 20% 줄면 韓GDP 0.37% `뚝`,-1
담양군 퇴직자 위한 일자리사업 추진,1
공매도 계속 금지한다 ···당국 이르면 내일 6개월 연장 발표,0
국제유가 또 급락…반면 중동 산유국은 급등,-1
"금투업계 ""퇴직연금 TDF 주식투자 80% 제한 풀어야""",0
韓정유사 1분기 대규모 영업손실 우려된다,-1
이지케어텍 영업손실 30억원...전년比 적자 지속,-1
잘 버티던 포스코도 사상 첫 분기 적자,-1
금융위-금감원에 ‘특사경’ 부여,0
GKL 입출국 제한 풀리기 전까지는 주가 횡보··· 중장기 잠재력은 충분 ...,0
"文대통령 LNG선 100척 수주에 ""韓 조선산업 기술력의 승리""",1
문 대통령 동시통역 들을 때 쓴 이어폰 ‘이니굿즈’로 인기,1
[창원24시] 창원시-삼성창원병원 의료서비스 고도화 협약 체결,1
한국조선해양 LNG선 2척 건조계약 체결…“하반기에만 총 13척 수주”,1
혈장치료제 임상 준비 막바지…렘데시비르 한달간 106명 공급,1
[뉴스새벽배송]뉴욕 증시 또 신고가…한은 수정 경제 전망 주시,1
LH 아산탕정2 도시개발구역 지정…사업추진 본격화,1
정유마진 회복세…정유 4사 하반기 흑자 기대,1
최악경영난 증권업계 시장재편 막올랐다,-1
SK이노베이션 2분기 4397억원 적자…1분기보다 1.3조원 손실 줄여,-1
"靑 ""LNG선 수주 쾌거…일자리 16만개 창출 기대""",1
동성화학 실적 개선 기대감에 이틀째 '上',1
태평양물산 하다드에 아동복 170만장 공급 계약,1
미 정부 코로나 백신 추가 계약···개발 및 확보에만 11조 투입,1
트위터 3Q 순손실 확대…시간외서 주가 12% 급락(상보),-1
[장외주식]엘지씨엔에스 급락…1만4000원선 저지 실패,-1
금감원 제약·바이오 ‘투자위험’ 공시 강화…깜깜이 투자 차단,-1
뉴욕증시 급락반전..고유가+긴축 우려,-1
코로나·유가 쇼크 퍼펙트 스톰을 불렀다 [코로나 극복 투자법],-1
[전문]정세균 국무총리 2020년 추경안 국회 시정연설,-1
한국조선해양 LNG선 2척 4400억 수주,1
투비소프트 상반기 영업이익 흑자 달성,1
택배 출혈경쟁 위험수위..운송단가 상자당 3500원대 급락,-1
"아마존 클라우드 분기 매출 첫 100억 달러 돌파...""오라클 전체 매출 추월""",1
[TF특징주] HDC 2분기 영업익 355% 상승에 '강세',1
롤러코스터 타는 바이오주···상한가에도 外人은 '팔자',1
소형SUV에 잇달아 타이어 공급...금호타이어 고품질 전략 통했네,1
LG화학 작년 영업이익 60%↓…12년 만에 최저 ESS 화재로 일회성 손실,-1
"엘아이에스 상반기 실적 '흑자 전환' 성공..""中 설비투자 효과""",1
웰크론 191억원 규모 군용 방탄판 공급계약 체결…'사상 최대',1
청와대 “탁현민 측근업체 수주 의혹 부풀려 보도”,1
한국테크놀로지 6년 만에 영업익·순익 '흑자 전환',1
'수주 잭팟'에 불황 탈출 기대…조선주 모처럼 쾌속항진,1
"인베니아 中 HKC에 디스플레이 장비 650억원 공급계약…""지난해 매출 45% 규...",1
"[단독]원종준 라임자산운용 대표 ""청와대 연루설? 억울""",0
셀트리온 이어 셀트리온헬스케어도 '1조 클럽' 동반 입성 기대감↑,1
[터치 이 종목] JYP엔터 JYP흡수합병 소식에 상한가,1
OPEC 감산합의 실패 … WTI 하루새 10% 급락,-1
공항 면세점 임대료 대기업 최대 50% 감면…업계 한숨 돌렸다,-1
SK건설 우즈베키스탄 친환경 정유공장 설계 계약 체결,1
"삼성전자 2분기 영업익 1조 돌파 ""실패""",0
대구시 ‘2020년 스타기업 8기 히어로 사업’ 본격 추진,1
[특징주]모나미 실적 정상화 기대에 '상한가 직행',1
값싼 기름 덕에... 상반기 8200억 깜짝흑자 낸 한전,1
가상화폐 정부 대책 실효성은?,0
현대미포조선 PC선 2척 900억 수주,1
[출동! 우리가게 주치의] 서울 암사종합시장 정육점 월세 내기도 벅찬데…,0
파인텍 2분기 영업손실 33억원…적자전환,-1
"김경수 2차 기자회견...""악의적 보도 심각해""",-1
두산중공업 휴업 검토에 '급락'…원전 취소에 경영난,-1
내포신도시 공동주택 매매가 급락… 시장 냉기류,-1
[공시]신성이엔지 277억원 규모 공급계약 체결,1
정체에 빠진 백화점 매출… 일본식 장기불황의 신호일까,0
고내·세화·하우목동 3개항 어촌뉴딜사업 본격 추진,1
티웨이항공 지난해 영업손실 192억....매출 8104억 '역대 최대',-1
[주간관심종목－동부아남반도체]4분기 실적개선 기대감 상승세,1
카카오게임즈 ‘따상’땐 6만원대 안착,1
"NH證 ""S-Oil 2분기까지 적자 전망…목표가↓""",-1
대한항공 영업비용 축소로 1Q 영업손실 566억 원 '최소화',-1
[특징주] '지배구조 개선' 카드 꺼낸 신동빈…롯데그룹주 반등,0
현대오일뱅크 2분기 흑자 전환,1
[초동시각]주식 양도세와 동학개미운동,0
"코스피, 외국인 순매수 전환에 4일 연속 상승세(종합)",1
계양구 희망복지지원단 화재예방 안전지킴이 사업 추진,1
삼성SDI 코로나에 실적 선방...내년 車 배터리 흑자전환 기대,1
엠게임 1분기 깜짝실적 효과..이틀째 강세,1
수주 대박·유럽 매출 껑충...삼성바이오 형제 ‘전성시대’,1
코로나19발 해고 본격화…영국서 이틀새 1만1천명 감원 발표돼,-1
한국조선해양 1주일새 7척 계약… 추가 9척 수주 전망,1
시대 트렌드 반영한 워라밸 보장하는 지식산업센터 ‘광명 G타워’,1
쌍용차 상반기 매출 신기록에도 영업손실 769억 원,-1
[현장영상] 쌍용차 해고 노동자 35명 11년 만의 출근길,-1
데일리블록체인 2분기 영업이익 17억원…흑자전환,1
2분기 줄줄이 적자…카지노株 '깊은 한숨',-1
게임株의 반란…급락장서 대거 상한가,-1
뉴욕증시 美·中 충돌에도 코로나19 백신 기대감에 상승 출발,1
형지엘리트 中교육그룹과 34억 계약 체결,1
바람의 나라&아이온이 모바일로! 하반기 주목할 모바일게임 7,1
두산중공업 UAE서 700억 규모 복합화력발전 설비 수주,1
초코파이 찾는 중국…급락장에도 주가 15% 뛴 오리온,-1
삼성전자 4분기 만에 60조대 매출 회복…실적 ‘바닥’ 찍었나,-1
"[특징주] 태풍 바비, 얼마나 강하길래 벌써 피해 예상… ‘폐기물처리’주도 강풍",-1
'공성전'·수출·신작…코로나 날개 단 엔씨소프트 주가 더 간다,0
이통사 5G B2B 수주 경쟁전 점화,1
